SSID,HPHM,HPZL,JGSJ,CDBH
HK-92,落PMG326,2,2019/1/1 18:27:23,9
HK-92,落P03226,2,2019/1/1 18:27:27,10
HK-93,落PT6730,2,2019/1/1 18:27:34,3
HK-93,落P80035,2,2019/1/1 18:27:40,8
HK-92,落P80401,2,2019/1/1 18:28:13,8
HK-92,落PJ1102,2,2019/1/1 18:26:18,3
HK-93,落P2K628,2,2019/1/1 18:26:19,12
HK-93,概兎,2,2019/1/1 18:27:15,10
HK-93,落PX3336,2,2019/1/1 18:27:27,2
HK-107,落P7S866,2,2019/1/1 18:27:18,3
HK-93,落PJ7865,2,2019/1/1 18:27:33,2
HK-93,落PL218L,2,2019/1/1 18:27:33,9
HK-93,落PE5070,2,2019/1/1 18:27:31,8
HK-92,落PV2769,2,2019/1/1 18:28:31,1
HK-107,落P80772,2,2019/1/1 18:28:38,2
HK-107,落PJ6216,2,2019/1/1 18:28:29,1
HK-107,落PGN521,2,2019/1/1 18:28:40,2
HK-93,落P1H988,2,2019/1/1 18:26:06,11
HK-107,落P80019,2,2019/1/1 18:26:06,2
HK-92,落P00999,2,2019/1/1 18:21:16,2
HK-92,落P08762,2,2019/1/1 18:21:15,2
HK-92,告P80497,2,2019/1/1 18:21:09,3
HK-92,落PPF778,2,2019/1/1 18:21:14,7
HK-93,落P00887,2,2019/1/1 18:21:14,4
HK-93,落P80173,2,2019/1/1 18:22:12,8
HK-92,落PA9751,2,2019/1/1 18:22:05,7
HK-93,落PG6S66,2,2019/1/1 18:22:22,1
HK-93,落PP1110,2,2019/1/1 18:22:20,1
HK-107,落PR6533,2,2019/1/1 18:22:21,2
HK-93,落P80603,2,2019/1/1 18:22:32,9
HK-107,落PHZ835,2,2019/1/1 18:22:38,2
HK-92,落P13462,2,2019/1/1 18:21:05,10
HK-93,檀P80375,2,2019/1/1 18:21:00,5
HK-107,落PD6540,2,2019/1/1 18:21:04,1
HK-93,落P58977,2,2019/1/1 18:21:34,10
HK-107,落PPF778,2,2019/1/1 18:21:45,4
HK-92,落P80783,2,2019/1/1 18:22:54,1
HK-92,落S21006,2,2019/1/1 18:20:08,10
HK-93,概兎,2,2019/1/1 18:20:11,1
HK-93,落P10560,2,2019/1/1 18:20:18,9
HK-92,落PV3095,2,2019/1/1 18:20:36,6
HK-107,落BP9444,2,2019/1/1 18:20:33,4
HK-92,落P80459,2,2019/1/1 18:21:05,2
HK-92,落PLM323,2,2019/1/1 18:21:09,2
HK-92,落P80603,2,2019/1/1 18:21:12,8
HK-92,落PGK008,2,2019/1/1 18:21:10,7
HK-93,殺BSM259,2,2019/1/1 18:21:23,4
HK-93,落P15376,2,2019/1/1 18:22:08,7
HK-93,概兎,2,2019/1/1 18:22:27,1
HK-107,落PB4888,2,2019/1/1 18:22:37,3
HK-107,落P80725,2,2019/1/1 18:19:51,1
HK-93,落PR6533,2,2019/1/1 18:20:13,3
HK-92,落PB1685,2,2019/1/1 18:20:58,3
HK-92,落PM7373,2,2019/1/1 18:21:04,8
HK-93,落P80763,2,2019/1/1 18:21:01,12
HK-92,落P80045,2,2019/1/1 18:21:12,3
HK-107,落PGK008,2,2019/1/1 18:21:40,3
HK-92,落PB1929,2,2019/1/1 18:21:50,10
HK-93,釦E12QC0,2,2019/1/1 18:21:49,2
HK-93,落P06698,2,2019/1/1 18:21:57,8
HK-107,落PU0887,2,2019/1/1 18:21:52,2
HK-92,落P80449,2,2019/1/1 18:22:27,10
HK-107,落PA4055,1,2019/1/1 18:22:31,2
HK-107,落PG0816,2,2019/1/1 18:22:48,1
HK-93,落P80779,2,2019/1/1 18:20:12,1
HK-107,落P8D938,2,2019/1/1 18:20:25,3
HK-107,落PPA829,2,2019/1/1 18:20:34,2
HK-107,落PN0735,2,2019/1/1 18:20:36,3
HK-107,概兎,2,2019/1/1 18:20:32,4
HK-92,落PN0015,2,2019/1/1 18:20:46,6
HK-92,落PA5870,1,2019/1/1 18:20:37,10
HK-92,落PA5605,1,2019/1/1 18:20:51,6
HK-92,落PG8896,2,2019/1/1 18:21:25,2
HK-107,落PE5070,2,2019/1/1 18:22:06,3
HK-92,落P98422,2,2019/1/1 18:22:41,6
HK-92,落P06151,2,2019/1/1 18:22:39,6
HK-107,落PV1771,2,2019/1/1 18:20:04,1
HK-107,落P80045,2,2019/1/1 18:19:59,2
HK-107,落PC088T,2,2019/1/1 18:20:14,1
HK-107,落P00999,2,2019/1/1 18:20:13,1
HK-107,落PQQ086,2,2019/1/1 18:20:38,2
HK-107,落PB6126,2,2019/1/1 18:20:56,1
HK-93,概兎,2,2019/1/1 18:20:08,8
HK-107,落P80603,2,2019/1/1 18:21:43,3
HK-107,堊B440G0,2,2019/1/1 18:21:38,4
HK-107,落P80512,2,2019/1/1 18:22:33,1
HK-107,落PG7393,2,2019/1/1 18:22:42,1
HK-107,落P8E650,2,2019/1/1 18:20:30,3
HK-93,落P80865,2,2019/1/1 18:20:54,12
HK-107,落PB4657,2,2019/1/1 18:21:07,2
HK-92,落PH7281,2,2019/1/1 18:21:36,2
HK-93,落PB0786,2,2019/1/1 18:21:53,3
HK-93,落PN0735,2,2019/1/1 18:22:02,8
HK-92,概兎,2,2019/1/1 18:20:27,10
HK-92,落PS8329,2,2019/1/1 18:20:19,10
HK-92,落PE0977,2,2019/1/1 18:20:30,6
HK-92,落PK6067,2,2019/1/1 18:20:27,6
HK-92,落AKM232,2,2019/1/1 18:20:38,6
HK-107,落PG8896,2,2019/1/1 18:20:42,1
HK-92,落PB6126,2,2019/1/1 18:21:22,1
HK-93,落PU7027,2,2019/1/1 18:21:20,4
HK-93,落P31607,2,2019/1/1 18:21:18,4
HK-93,落PEZ989,2,2019/1/1 18:21:33,10
HK-93,落P80582,2,2019/1/1 18:21:46,3
HK-107,落P80696,2,2019/1/1 18:21:40,1
HK-107,落PHZ835,2,2019/1/1 18:21:55,3
HK-107,落P80984,2,2019/1/1 18:21:52,3
HK-107,落PU7027,2,2019/1/1 18:22:11,2
HK-107,落P31607,2,2019/1/1 18:22:10,1
HK-107,落PB0786,2,2019/1/1 18:22:45,1
HK-107,落P80197,2,2019/1/1 18:22:40,1
HK-92,概兎,2,2019/1/1 18:19:59,3
HK-92,落PA5920,1,2019/1/1 18:19:59,6
HK-92,落PU2505,2,2019/1/1 18:20:15,1
HK-92,落PT6180,2,2019/1/1 18:20:11,10
HK-107,落P08762,2,2019/1/1 18:20:10,1
HK-107,落P75978,2,2019/1/1 18:20:18,3
HK-92,落PD123P,2,2019/1/1 18:21:11,2
HK-107,落P80173,2,2019/1/1 18:21:36,3
HK-107,落PM7373,2,2019/1/1 18:21:33,4
HK-93,概兎,2,2019/1/1 18:21:56,2
HK-93,落PM3550,2,2019/1/1 18:21:54,9
HK-93,落P6F785,2,2019/1/1 18:21:51,8
HK-92,落PWR307,2,2019/1/1 18:22:02,10
HK-93,堊S440G0,2,2019/1/1 18:22:17,8
HK-107,落P80783,2,2019/1/1 18:22:30,1
HK-107,落P80582,2,2019/1/1 18:22:39,2
HK-92,落P80912,2,2019/1/1 18:20:33,6
HK-93,落P80679,2,2019/1/1 18:20:45,12
HK-93,概兎,2,2019/1/1 18:20:38,12
HK-92,落PPA829,2,2019/1/1 18:21:19,1
HK-92,落P9D958,2,2019/1/1 18:21:18,3
HK-93,落PF3235,2,2019/1/1 18:21:23,10
HK-92,落PHZ835,2,2019/1/1 18:21:29,7
HK-93,落P55756,2,2019/1/1 18:21:24,5
HK-107,概兎,2,2019/1/1 18:21:45,3
HK-107,落P67570,2,2019/1/1 18:22:17,2
HK-107,落P80196,2,2019/1/1 18:22:08,2
HK-92,落P80647,2,2019/1/1 18:19:54,2
HK-93,落PJ1897,2,2019/1/1 18:20:04,1
HK-107,落P9D958,2,2019/1/1 18:20:15,2
HK-92,落PN9755,2,2019/1/1 18:20:55,6
HK-93,落P0E662,2,2019/1/1 18:21:11,4
HK-93,落PM8776,2,2019/1/1 18:21:18,11
HK-93,落PG0816,2,2019/1/1 18:21:55,3
HK-93,落PHE599,2,2019/1/1 18:22:24,1
HK-92,落PU8799,2,2019/1/1 18:22:44,6
HK-92,落P80196,2,2019/1/1 18:22:34,3
HK-92,落B5A068,2,2019/1/1 18:20:24,6
HK-92,落PDH286,2,2019/1/1 18:21:17,7
HK-93,落P79120,2,2019/1/1 18:21:26,10
HK-93,落PR3121,2,2019/1/1 18:21:20,11
HK-93,落PK6K18,2,2019/1/1 18:21:18,10
HK-92,落P80984,2,2019/1/1 18:21:28,7
HK-93,落P7A258,2,2019/1/1 18:21:30,10
HK-107,落P15376,2,2019/1/1 18:21:30,3
HK-107,落P80869,2,2019/1/1 18:21:29,4
HK-93,落P80197,2,2019/1/1 18:21:48,3
HK-93,落PA1507,2,2019/1/1 18:21:57,9
HK-93,落PY9522,2,2019/1/1 18:21:48,9
HK-93,落P73016,2,2019/1/1 18:21:52,12
HK-107,殺BSM259,2,2019/1/1 18:22:16,1
HK-93,概兎,2,2019/1/1 18:20:41,1
HK-93,落PA4002,1,2019/1/1 18:20:03,7
HK-92,概兎,2,2019/1/1 18:20:15,10
HK-93,落PP9676,2,2019/1/1 18:20:08,2
HK-92,落PQQ086,2,2019/1/1 18:21:15,1
HK-92,落PA3850,2,2019/1/1 18:21:15,3
HK-92,落P80173,2,2019/1/1 18:21:09,8
HK-92,落P80792,2,2019/1/1 18:21:05,7
HK-93,落P80957,2,2019/1/1 18:21:16,10
HK-92,落H80655,2,2019/1/1 18:21:16,6
HK-93,落P67570,2,2019/1/1 18:21:26,4
HK-107,寃DX275Y,2,2019/1/1 18:21:49,1
HK-93,概兎,2,2019/1/1 18:21:59,8
HK-92,落PB4888,2,2019/1/1 18:22:13,9
HK-107,落PV5050,2,2019/1/1 18:22:50,1
HK-92,落PN0735,2,2019/1/1 18:20:03,9
HK-107,落PD123P,2,2019/1/1 18:20:08,1
HK-107,落P33760,2,2019/1/1 18:20:16,3
HK-107,概兎,2,2019/1/1 18:20:19,3
HK-107,概兎,2,2019/1/1 18:20:35,1
HK-93,落PR2019,2,2019/1/1 18:20:44,6
HK-93,落PT5786,2,2019/1/1 18:20:40,6
HK-107,落PPG998,2,2019/1/1 18:20:45,2
HK-107,落P6B166,2,2019/1/1 18:20:37,1
HK-92,落P80725,2,2019/1/1 18:21:06,3
HK-92,落P80244,2,2019/1/1 18:21:44,10
HK-92,落P80278,2,2019/1/1 18:21:41,10
HK-93,落P80556,2,2019/1/1 18:21:36,11
HK-107,落PDH286,2,2019/1/1 18:21:47,3
HK-93,落PG7393,2,2019/1/1 18:21:51,2
HK-93,落P80512,2,2019/1/1 18:21:46,2
HK-93,落PE2181,2,2019/1/1 18:21:52,9
HK-107,落P0E662,2,2019/1/1 18:21:51,2
HK-92,落PW5507,2,2019/1/1 18:22:36,6
HK-92,落P9015少,2,2019/1/1 18:22:33,6
HK-107,釦E12QC0,2,2019/1/1 18:22:36,1
HK-92,落PF1988,2,2019/1/1 18:22:47,6
HK-93,落PMW908,2,2019/1/1 18:22:55,12
HK-107,落PA3850,2,2019/1/1 18:20:17,1
HK-107,概兎,2,2019/1/1 18:20:12,2
HK-92,落P05744,2,2019/1/1 18:20:44,6
HK-92,堊S440G0,2,2019/1/1 18:21:11,7
HK-93,落PZ6660,2,2019/1/1 18:21:12,10
HK-92,落PC088T,2,2019/1/1 18:21:18,2
HK-93,落PC6302,2,2019/1/1 18:21:27,11
HK-93,落PM8057,2,2019/1/1 18:22:29,4
HK-93,釦E11E2J,2,2019/1/1 18:19:45,10
HK-107,概兎,2,2019/1/1 18:19:57,1
HK-93,落ELZ566,2,2019/1/1 18:20:49,11
HK-107,落PH7281,2,2019/1/1 18:21:02,2
HK-92,落P6B166,2,2019/1/1 18:21:23,2
HK-92,概兎,2,2019/1/1 18:21:21,3
HK-93,落P6E552,2,2019/1/1 18:21:22,11
HK-92,落PD6540,2,2019/1/1 18:21:31,2
HK-93,落P12052,2,2019/1/1 18:21:29,6
HK-107,落P80792,2,2019/1/1 18:21:34,3
HK-92,落PE5070,2,2019/1/1 18:21:40,7
HK-93,落P80783,2,2019/1/1 18:21:44,2
HK-93,落PA7690,1,2019/1/1 18:21:48,8
HK-93,落P77593,2,2019/1/1 18:21:54,8
HK-93,落PHD660,2,2019/1/1 18:20:07,1
HK-107,落PE5255,2,2019/1/1 18:20:11,1
HK-92,概兎,2,2019/1/1 18:20:35,10
HK-92,落P00288,1,2019/1/1 18:20:29,10
HK-92,落PM8805,2,2019/1/1 18:20:41,6
HK-93,落P80426,2,2019/1/1 18:20:46,11
HK-93,落PG2022,2,2019/1/1 18:20:42,11
HK-93,落PA5648,1,2019/1/1 18:20:42,12
HK-93,落PX1879,2,2019/1/1 18:20:40,11
HK-92,落P67665,2,2019/1/1 18:23:52,7
HK-92,落P55136,2,2019/1/1 18:23:51,7
HK-93,概兎,2,2019/1/1 18:23:51,10
HK-93,落P35460,2,2019/1/1 18:23:49,10
HK-107,概兎,2,2019/1/1 18:23:51,3
HK-92,落PD8286,2,2019/1/1 18:23:59,2
HK-107,落P80938,2,2019/1/1 18:24:04,2
HK-93,落PDH286,2,2019/1/1 18:24:27,8
HK-92,落P80393,2,2019/1/1 18:25:24,6
HK-92,落P80301,2,2019/1/1 18:25:19,10
HK-92,落P2Q119,2,2019/1/1 18:23:01,8
HK-93,落P80830,2,2019/1/1 18:23:17,11
HK-93,落PZ0059,2,2019/1/1 18:23:02,10
HK-107,落P94738,2,2019/1/1 18:24:14,1
HK-107,落PB6077,2,2019/1/1 18:24:18,3
HK-107,落PCF709,2,2019/1/1 18:24:16,3
HK-107,落PB5195,2,2019/1/1 18:24:19,4
HK-93,落PA7825,1,2019/1/1 18:24:32,2
HK-93,落PJ1102,2,2019/1/1 18:24:28,2
HK-107,落PM8057,2,2019/1/1 18:24:31,1
HK-92,落PD6063,2,2019/1/1 18:24:39,9
HK-93,落PB6077,2,2019/1/1 18:25:03,8
HK-107,落PXF039,2,2019/1/1 18:25:21,1
HK-92,概兎,99,2019/1/1 18:25:34,6
HK-107,落PYK698,2,2019/1/1 18:23:20,1
HK-107,落PW0105,2,2019/1/1 18:24:06,1
HK-93,落PXF039,2,2019/1/1 18:24:26,3
HK-93,落PYB663,2,2019/1/1 18:24:25,2
HK-93,落PD8237,2,2019/1/1 18:24:13,5
HK-107,落PQ6603,2,2019/1/1 18:24:23,3
HK-107,落PA7706,1,2019/1/1 18:24:30,4
HK-93,落PLK080,2,2019/1/1 18:23:05,12
HK-93,落PKW928,2,2019/1/1 18:23:01,11
HK-93,落PW019Y,2,2019/1/1 18:23:00,12
HK-92,概兎,2,2019/1/1 18:23:11,1
HK-92,落P80512,2,2019/1/1 18:23:35,3
HK-92,落PB4657,2,2019/1/1 18:23:32,2
HK-92,落P80696,2,2019/1/1 18:23:27,2
HK-107,概兎,2,2019/1/1 18:23:29,2
HK-92,落PG0816,2,2019/1/1 18:23:39,1
HK-107,落PA2213,2,2019/1/1 18:23:41,3
HK-93,寃E0Z696,2,2019/1/1 18:24:33,3
HK-107,落PYB663,2,2019/1/1 18:25:05,2
HK-93,落PQ6603,2,2019/1/1 18:25:07,9
HK-92,落P80035,2,2019/1/1 18:25:20,7
HK-93,落P80251,2,2019/1/1 18:25:17,1
HK-107,概兎,2,2019/1/1 18:25:25,3
HK-107,落P07843,2,2019/1/1 18:25:32,1
HK-93,落PZ5375,2,2019/1/1 18:23:15,12
HK-93,釦B523NM,2,2019/1/1 18:23:10,12
HK-92,落P80582,2,2019/1/1 18:23:45,2
HK-92,落PG7393,2,2019/1/1 18:23:42,3
HK-92,落PYK698,2,2019/1/1 18:23:43,1
HK-92,概兎,99,2019/1/1 18:23:45,7
HK-92,落PA3753,2,2019/1/1 18:23:39,7
HK-92,落P80802,2,2019/1/1 18:23:32,6
HK-93,落PCC665,2,2019/1/1 18:23:58,10
HK-93,落PB3177,2,2019/1/1 18:23:45,11
HK-92,落PL0058,2,2019/1/1 18:24:05,7
HK-93,落P80984,2,2019/1/1 18:24:25,9
HK-107,落PC0862,2,2019/1/1 18:24:27,1
HK-107,落P67665,2,2019/1/1 18:24:27,3
HK-93,落P80376,2,2019/1/1 18:24:57,9
HK-107,落PP5886,2,2019/1/1 18:25:17,1
HK-92,落PB5432,2,2019/1/1 18:25:29,6
HK-92,落PE8050,2,2019/1/1 18:25:41,6
HK-92,落BF126L,2,2019/1/1 18:25:38,6
HK-107,落PY8H99,2,2019/1/1 18:25:48,1
HK-93,落PD9685,2,2019/1/1 18:23:03,5
HK-92,落PV5050,2,2019/1/1 18:23:36,1
HK-92,落PU7027,2,2019/1/1 18:23:32,3
HK-93,落PD5152,2,2019/1/1 18:23:30,12
HK-92,落PA7706,1,2019/1/1 18:23:45,8
HK-107,落PU3222,2,2019/1/1 18:24:07,3
HK-107,落P80376,2,2019/1/1 18:24:12,4
HK-92,落P80530,2,2019/1/1 18:23:19,10
HK-92,落P08612,2,2019/1/1 18:23:43,7
HK-92,落PB5195,2,2019/1/1 18:23:42,8
HK-92,落PCF709,2,2019/1/1 18:23:40,8
HK-93,落P80412,2,2019/1/1 18:23:46,10
HK-107,落PA9751,2,2019/1/1 18:23:57,3
HK-107,落P55136,2,2019/1/1 18:24:26,3
HK-107,落P0F023,2,2019/1/1 18:25:14,3
HK-107,落PD6063,2,2019/1/1 18:25:11,3
HK-92,落PR0979,2,2019/1/1 18:25:21,6
HK-93,概兎,2,2019/1/1 18:25:23,1
HK-92,落P80197,2,2019/1/1 18:23:31,1
HK-92,落PG7959,2,2019/1/1 18:23:31,7
HK-92,落PE6979,2,2019/1/1 18:23:54,2
HK-92,落PQ6603,2,2019/1/1 18:23:46,8
HK-107,落PA7120,2,2019/1/1 18:24:09,3
HK-93,落P07843,2,2019/1/1 18:24:36,3
HK-93,落PB4888,2,2019/1/1 18:24:28,9
HK-93,落P08612,2,2019/1/1 18:25:04,8
HK-92,落P98422,2,2019/1/1 18:25:12,10
HK-93,落PB5195,2,2019/1/1 18:25:09,8
HK-93,落PG2667,2,2019/1/1 18:25:14,7
HK-107,落PJ1102,2,2019/1/1 18:25:21,2
HK-92,落P80278,2,2019/1/1 18:25:45,6
HK-92,落PH3036,2,2019/1/1 18:25:40,10
HK-92,落PF0561,2,2019/1/1 18:23:43,10
HK-93,落P00590,2,2019/1/1 18:23:40,4
HK-93,落P80240,2,2019/1/1 18:23:43,10
HK-107,落P2Q119,2,2019/1/1 18:24:05,3
HK-107,落PG7959,2,2019/1/1 18:23:59,3
HK-92,落PWR307,2,2019/1/1 18:24:36,7
HK-93,落PA7120,2,2019/1/1 18:24:55,8
HK-92,落PJM199,2,2019/1/1 18:25:32,6
HK-93,落PA5686,1,2019/1/1 18:23:04,6
HK-93,落PA8697,2,2019/1/1 18:23:04,11
HK-93,概兎,2,2019/1/1 18:23:08,12
HK-93,落PK7810,2,2019/1/1 18:23:17,1
HK-93,落P80922,2,2019/1/1 18:23:18,12
HK-92,落P0E662,2,2019/1/1 18:23:35,2
HK-92,落PZ0042,2,2019/1/1 18:23:36,7
HK-92,落PA4055,1,2019/1/1 18:23:39,3
HK-92,落PJC920,2,2019/1/1 18:23:54,8
HK-93,落PK8778,2,2019/1/1 18:23:55,10
HK-93,釦PP8U57,2,2019/1/1 18:24:03,10
HK-107,概兎,2,2019/1/1 18:24:15,4
HK-92,落P0F023,2,2019/1/1 18:24:35,9
HK-93,概兎,2,2019/1/1 18:24:31,1
HK-93,悉PA9751,2,2019/1/1 18:24:36,8
HK-107,概兎,2,2019/1/1 18:24:31,3
HK-107,落PA4028,1,2019/1/1 18:25:26,3
HK-92,落PZM259,2,2019/1/1 18:23:13,6
HK-93,落PW188D,2,2019/1/1 18:23:11,11
HK-92,落PB0786,2,2019/1/1 18:23:34,1
HK-92,落PA7120,2,2019/1/1 18:23:34,8
HK-92,落PU3222,2,2019/1/1 18:23:34,7
HK-93,落PP5886,2,2019/1/1 18:24:22,3
HK-93,落PJ1U99,2,2019/1/1 18:24:29,3
HK-92,落PKY925,2,2019/1/1 18:24:42,9
HK-93,落PM6885,2,2019/1/1 18:24:38,3
HK-93,落P80201,2,2019/1/1 18:24:28,4
HK-92,落PA6053,2,2019/1/1 18:24:52,9
HK-107,落PA9026,2,2019/1/1 18:25:09,3
HK-107,概兎,2,2019/1/1 18:25:26,4
HK-107,落PKY925,2,2019/1/1 18:25:21,3
HK-92,落PC3055,2,2019/1/1 18:25:36,6
HK-107,落PA6053,2,2019/1/1 18:25:49,4
HK-93,落P83673,2,2019/1/1 18:23:15,2
HK-92,殺BSM259,2,2019/1/1 18:23:42,2
HK-92,落P31607,2,2019/1/1 18:23:39,2
HK-92,落P80376,2,2019/1/1 18:23:37,8
HK-92,概兎,99,2019/1/1 18:23:47,7
HK-107,落PZ0042,2,2019/1/1 18:24:09,4
HK-107,落PL0058,2,2019/1/1 18:24:32,3
HK-93,落P53190,2,2019/1/1 18:25:11,1
HK-93,落P94935,2,2019/1/1 18:25:56,12
HK-93,落PK5189,2,2019/1/1 18:23:12,7
HK-93,落CK7108,2,2019/1/1 18:23:13,11
HK-93,落P1C905,2,2019/1/1 18:23:09,11
HK-92,落PA9026,2,2019/1/1 18:24:31,9
HK-92,落P80938,2,2019/1/1 18:24:35,3
HK-93,落PG7959,2,2019/1/1 18:24:38,8
HK-92,落PA4028,1,2019/1/1 18:24:47,9
HK-107,落P80683,2,2019/1/1 18:24:55,1
HK-93,落PCF709,2,2019/1/1 18:24:58,8
HK-93,落PDJ788,2,2019/1/1 18:24:57,10
HK-107,落PJ1U99,2,2019/1/1 18:25:25,1
HK-107,寃E0Z696,2,2019/1/1 18:25:41,1
HK-93,落P0J570,2,2019/1/1 18:23:06,5
HK-93,落P80242,2,2019/1/1 18:22:56,10
HK-92,落PB6077,2,2019/1/1 18:23:41,7
HK-107,概兎,2,2019/1/1 18:24:12,4
HK-107,概兎,2,2019/1/1 18:24:21,3
HK-107,落P08612,2,2019/1/1 18:24:19,3
HK-107,概兎,2,2019/1/1 18:24:29,4
HK-107,落P83673,2,2019/1/1 18:25:06,1
HK-93,落P5N880,2,2019/1/1 18:23:19,11
HK-93,落PCH059,2,2019/1/1 18:24:07,10
HK-92,落PSM828,2,2019/1/1 18:24:30,8
HK-107,落P00590,2,2019/1/1 18:24:36,1
HK-107,概兎,2,2019/1/1 18:24:34,4
HK-93,落D803P9,2,2019/1/1 18:25:15,1
HK-92,落PC5620,2,2019/1/1 18:25:26,6
HK-92,概兎,99,2019/1/1 18:22:38,8
HK-93,落P20202,2,2019/1/1 18:23:08,5
HK-92,落PL108M,2,2019/1/1 18:23:26,6
HK-107,落P80712,2,2019/1/1 18:23:49,1
HK-93,落P80481,2,2019/1/1 18:23:59,10
HK-92,概兎,2,2019/1/1 18:24:11,2
HK-92,概兎,2,2019/1/1 18:24:09,3
HK-93,落PGK008,2,2019/1/1 18:24:25,8
HK-107,袴P24571,2,2019/1/1 18:24:22,3
HK-93,概兎,2,2019/1/1 18:24:31,8
HK-93,落PA2213,2,2019/1/1 18:24:31,9
HK-93,概兎,2,2019/1/1 18:24:47,8
HK-93,概兎,2,2019/1/1 18:25:05,9
HK-107,落PM6885,2,2019/1/1 18:25:37,1
HK-107,落PA7825,1,2019/1/1 18:25:40,2
HK-92,落PA918W,2,2019/1/1 18:23:19,6
HK-107,落PHG215,2,2019/1/1 18:18:07,2
HK-93,落PV1P26,2,2019/1/1 18:18:23,6
HK-93,落PXT106,2,2019/1/1 18:18:19,5
HK-92,落P80445,2,2019/1/1 18:18:56,3
HK-93,概兎,2,2019/1/1 18:18:52,10
HK-107,殺C0ZT62,2,2019/1/1 18:19:31,3
HK-107,落PM3550,2,2019/1/1 18:19:45,3
HK-107,落PLM323,2,2019/1/1 18:19:54,1
HK-92,落PF0605,2,2019/1/1 18:17:33,9
HK-107,落PC1919,2,2019/1/1 18:17:43,3
HK-92,落PH6328,2,2019/1/1 18:19:03,7
HK-107,落PB1685,2,2019/1/1 18:19:24,2
HK-92,落P80869,2,2019/1/1 18:19:41,8
HK-92,落P75978,2,2019/1/1 18:19:44,9
HK-92,落PC1919,2,2019/1/1 18:17:15,7
HK-107,落P00965,2,2019/1/1 18:17:07,3
HK-92,落PX2302,2,2019/1/1 18:17:53,9
HK-93,概兎,2,2019/1/1 18:17:54,9
HK-93,落P80816,2,2019/1/1 18:17:52,7
HK-107,落P00220,2,2019/1/1 18:17:55,1
HK-93,概兎,99,2019/1/1 18:18:28,5
HK-107,概兎,2,2019/1/1 18:18:38,4
HK-92,落P80121,2,2019/1/1 18:18:54,1
HK-93,落PD123P,2,2019/1/1 18:19:11,4
HK-92,落PHX638,2,2019/1/1 18:17:35,9
HK-107,落P8F956,2,2019/1/1 18:18:17,1
HK-93,落PA8051,1,2019/1/1 18:18:43,12
HK-92,落PX305X,2,2019/1/1 18:18:59,2
HK-92,落P00220,2,2019/1/1 18:18:58,3
HK-93,概兎,99,2019/1/1 18:19:02,4
HK-93,落P80251,2,2019/1/1 18:18:54,6
HK-93,落PG8896,2,2019/1/1 18:19:34,3
HK-93,落PQQ086,2,2019/1/1 18:19:28,3
HK-107,落P80169,2,2019/1/1 18:19:35,3
HK-107,落PH6328,2,2019/1/1 18:19:33,3
HK-92,落P15376,2,2019/1/1 18:19:43,7
HK-93,落PDP405,2,2019/1/1 18:19:39,8
HK-93,落P46696,2,2019/1/1 18:19:32,11
HK-107,落PE2181,2,2019/1/1 18:19:39,3
HK-93,落PS7592,2,2019/1/1 18:17:16,3
HK-93,落PHG215,2,2019/1/1 18:17:08,3
HK-93,落PE1793,2,2019/1/1 18:17:13,8
HK-107,落P49796,2,2019/1/1 18:17:17,3
HK-107,落P80315,2,2019/1/1 18:17:10,3
HK-107,落PX305X,2,2019/1/1 18:17:27,1
HK-107,落P80977,2,2019/1/1 18:17:25,1
HK-92,落P80259,2,2019/1/1 18:17:41,9
HK-107,落P80018,2,2019/1/1 18:18:04,1
HK-92,概兎,99,2019/1/1 18:18:31,8
HK-93,落PL3788,2,2019/1/1 18:18:27,11
HK-107,落P67937,2,2019/1/1 18:18:32,3
HK-92,落P80977,2,2019/1/1 18:18:55,2
HK-93,落PU2505,2,2019/1/1 18:18:54,4
HK-93,概兎,99,2019/1/1 18:18:52,5
HK-93,落PXY853,2,2019/1/1 18:18:48,10
HK-92,落PE2181,2,2019/1/1 18:19:07,8
HK-93,落PC088T,2,2019/1/1 18:19:26,2
HK-93,落P00999,2,2019/1/1 18:19:24,2
HK-93,落PH7220,2,2019/1/1 18:18:36,3
HK-93,落P7C166,2,2019/1/1 18:19:12,1
HK-107,落PA7690,1,2019/1/1 18:19:24,3
HK-92,落P9D553,2,2019/1/1 18:17:27,2
HK-92,落B89623,2,2019/1/1 18:17:28,9
HK-93,落P0G333,2,2019/1/1 18:18:21,6
HK-93,落P8E7F1,2,2019/1/1 18:18:23,12
HK-92,落P6F785,2,2019/1/1 18:18:56,7
HK-93,概兎,99,2019/1/1 18:18:49,5
HK-92,落P8F956,2,2019/1/1 18:19:02,1
HK-92,落P80169,2,2019/1/1 18:19:05,7
HK-93,概兎,99,2019/1/1 18:19:05,4
HK-93,概兎,99,2019/1/1 18:18:58,4
HK-92,落PH2323,2,2019/1/1 18:19:24,2
HK-93,團NVU923,2,2019/1/1 18:19:32,8
HK-92,落P80938,2,2019/1/1 18:19:49,9
HK-92,概兎,2,2019/1/1 18:19:47,9
HK-93,落P80712,2,2019/1/1 18:17:11,8
HK-93,落P80449,2,2019/1/1 18:17:17,2
HK-92,落P80778,2,2019/1/1 18:17:26,10
HK-107,落P80445,2,2019/1/1 18:17:29,2
HK-93,落P00965,2,2019/1/1 18:17:55,8
HK-107,落PN818W,2,2019/1/1 18:17:58,1
HK-93,落P90622,2,2019/1/1 18:18:21,12
